GameID,Name,Date,Team,FDP,FDS,FD_change,FD_pos,OPP,Home,Away,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-
20191023-bos-phi,Trey Burke,20191023,phi,0.0,3700.0,,1.0,bos,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191023-bos-phi,Matisse Thybulle,20191023,phi,16.7,3500.0,,3.0,bos,0,1,2.37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,3
20191023-bos-phi,Joel Embiid,20191023,phi,44.1,11200.0,,5.0,bos,0,1,7.57,2,6,0.33299999999999996,0,1,0.0,0,0,0.0,1,5,6,2,0,0,0,1,4,-6
20191023-chi-cha,Nicolas Batum,20191023,cha,5.8,5800.0,,3.0,chi,0,1,4.56,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,0,0,5
20191023-chi-cha,Bismack Biyombo,20191023,cha,0.0,3600.0,,5.0,chi,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191023-chi-cha,Caleb Martin,20191023,cha,0.0,3500.0,,3.0,chi,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191023-chi-cha,Cody Zeller,20191023,cha,29.9,5500.0,,5.0,chi,0,1,9.02,2,5,0.4,0,1,0.0,2,2,1.0,2,2,4,1,0,0,1,2,6,2
20191023-chi-cha,Dwayne Bacon,20191023,cha,36.5,3600.0,,2.0,chi,0,1,8.39,3,7,0.429,1,3,0.33299999999999996,0,0,0.0,1,3,4,1,0,0,0,0,7,1
20191023-chi-cha,Devonte' Graham,20191023,cha,38.8,3500.0,,1.0,chi,0,1,4.43,2,2,1.0,1,1,1.0,1,1,1.0,0,0,0,1,0,0,0,2,6,4
20191023-chi-cha,Terry Rozier,20191023,cha,16.8,7000.0,,1.0,chi,0,1,7.17,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,2,0,0,1,1,0,5
20191023-chi-cha,P.J. Washington,20191023,cha,35.3,3800.0,,4.0,chi,0,1,10.02,3,5,0.6,3,5,0.6,2,2,1.0,0,0,0,0,0,0,1,0,11,11
20191023-chi-cha,Malik Monk,20191023,cha,10.7,4100.0,,2.0,chi,0,1,3.21,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,1,2,8
20191023-chi-cha,Marvin Williams,20191023,cha,20.9,4200.0,,4.0,chi,0,1,4.56,2,2,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,1,5,5
20191023-chi-cha,Michael Kidd-Gilchrist,20191023,cha,0.0,3700.0,,3.0,chi,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191023-chi-cha,Miles Bridges,20191023,cha,24.5,6500.0,,4.0,chi,0,1,7.04,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,2,0,1,1,0,0,4
20191023-chi-cha,Lauri Markkanen,20191023,chi,60.4,7700.0,,4.0,cha,1,0,34.22,13,25,0.52,1,7,0.14300000000000002,8,10,0.8,5,12,17,2,1,0,1,1,35,-8
20191023-chi-cha,Denzel Valentine,20191023,chi,0.0,3700.0,,3.0,cha,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191023-chi-cha,Coby White,20191023,chi,30.1,4200.0,,1.0,cha,1,0,27.09,6,13,0.462,1,4,0.25,4,5,0.8,0,3,3,7,0,0,1,2,17,6
20191023-chi-cha,Ryan Arcidiacono,20191023,chi,14.1,3500.0,,1.0,cha,1,0,10.56,2,3,0.667,2,2,1.0,0,0,0.0,3,0,3,1,1,0,0,1,6,-11
20191023-chi-cha,Otto Porter,20191023,chi,21.9,6800.0,,3.0,cha,1,0,27.43,3,10,0.3,1,5,0.2,2,2,1.0,0,2,2,1,2,1,0,2,9,14
20191023-chi-cha,Daniel Gafford,20191023,chi,0.0,3600.0,,4.0,cha,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191023-chi-cha,Zach LaVine,20191023,chi,37.7,8000.0,,2.0,cha,1,0,30.0,7,17,0.41200000000000003,1,4,0.25,1,1,1.0,3,3,6,7,2,1,5,3,16,-8
20191023-chi-cha,Shaquille Harrison,20191023,chi,0.0,3500.0,,1.0,cha,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191023-chi-cha,Luke Kornet,20191023,chi,3.8,3600.0,,4.0,cha,1,0,6.49,0,3,0.0,0,1,0.0,0,0,0.0,2,2,4,0,0,0,1,1,0,-8
20191023-chi-cha,Thaddeus Young,20191023,chi,25.6,5200.0,,4.0,cha,1,0,25.24,7,11,0.636,3,5,0.6,0,0,0.0,1,2,3,2,1,0,1,1,17,12
20191023-chi-cha,Kris Dunn,20191023,chi,28.4,5100.0,,1.0,cha,1,0,23.5,5,7,0.7140000000000001,0,2,0.0,1,2,0.5,1,1,2,2,4,0,0,3,11,-8
20191023-cle-orl,Kevin Porter,20191023,cle,7.2,3500.0,,3.0,orl,1,0,17.1,0,6,0.0,0,1,0.0,0,0,0.0,0,1,1,2,1,0,0,2,0,-5
20191023-cle-orl,Tyler Cook,20191023,cle,0.0,3500.0,,4.0,orl,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
